date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-28,RS,Serafina Corrêa,city,3,0,False,17502,4320404,17.1409,
2020-03-28,RS,Taquara,city,1,0,False,57466,4321204,1.74016,
2020-03-28,RS,Torres,city,6,0,False,38732,4321501,15.49107,
2020-03-28,RS,Viamão,city,1,0,False,255224,4323002,0.39181,
2020-03-28,RS,,state,200,2,False,11377239,43,1.7579,0.01
2020-03-28,SC,Antônio Carlos,city,1,0,False,8513,4201208,11.74674,
2020-03-28,SC,Balneário Arroio do Silva,city,1,0,False,13071,4201950,7.65052,
2020-03-28,SC,Balneário Camboriú,city,9,0,False,142295,4202008,6.32489,
2020-03-28,SC,Blumenau,city,12,0,False,357199,4202404,3.35947,
2020-03-28,SC,Braço do Norte,city,12,0,False,33450,4202800,35.87444,
2020-03-28,SC,Brusque,city,2,0,False,134723,4202909,1.48453,
2020-03-28,SC,Camboriú,city,7,0,False,82989,4203204,8.43485,
2020-03-28,SC,Canelinha,city,1,0,False,12240,4203709,8.16993,
2020-03-28,SC,Chapecó,city,5,0,False,220367,4204202,2.26894,
2020-03-28,SC,Criciúma,city,13,0,False,215186,4204608,6.04129,
2020-03-28,SC,Florianópolis,city,30,0,False,500973,4205407,5.98835,
2020-03-28,SC,Gaspar,city,2,0,False,69639,4205902,2.87195,
2020-03-28,SC,Gravatal,city,3,0,False,11501,4206207,26.08469,
2020-03-28,SC,Içara,city,1,0,False,56421,4207007,1.77239,
2020-03-28,SC,Imbituba,city,5,0,False,44853,4207304,11.14753,
2020-03-28,SC,Importados/Indefinidos,city,8,0,False,,,,
2020-03-28,SC,Itajaí,city,18,0,False,219536,4208203,8.19911,
2020-03-28,SC,Itapema,city,1,0,False,65312,4208302,1.53111,
2020-03-28,SC,Jaguaruna,city,2,0,False,20024,4208807,9.98801,
2020-03-28,SC,Jaraguá do Sul,city,2,0,False,177697,4208906,1.12551,
2020-03-28,SC,Joinville,city,9,0,False,590466,4209102,1.52422,
2020-03-28,SC,Lages,city,1,0,False,157544,4209300,0.63474,
2020-03-28,SC,Laguna,city,1,0,False,45814,4209409,2.18274,
2020-03-28,SC,Navegantes,city,3,0,False,81475,4211306,3.68211,
2020-03-28,SC,Papanduva,city,2,0,False,19320,4212205,10.35197,
2020-03-28,SC,Pomerode,city,1,0,False,33447,4213203,2.9898,
2020-03-28,SC,Porto Belo,city,4,0,False,21388,4213500,18.70208,
2020-03-28,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-03-28,SC,São Francisco do Sul,city,1,0,False,52721,4216206,1.89678,
2020-03-28,SC,São José,city,9,1,False,246586,4216602,3.64984,0.1111
2020-03-28,SC,São Lourenço do Oeste,city,1,0,False,24076,4216909,4.15351,
2020-03-28,SC,São Ludgero,city,1,0,False,13410,4217006,7.45712,
2020-03-28,SC,São Pedro de Alcântara,city,1,0,False,5823,4217253,17.17328,
2020-03-28,SC,Siderópolis,city,2,0,False,14007,4217600,14.27857,
2020-03-28,SC,Tijucas,city,1,0,False,38407,4218004,2.60369,
2020-03-28,SC,Timbé do Sul,city,1,0,False,5348,4218103,18.69858,
2020-03-28,SC,Tubarão,city,8,0,False,105686,4218707,7.56959,
2020-03-28,SC,Urussanga,city,1,0,False,21268,4219002,4.7019,
2020-03-28,SC,,state,184,1,False,7164788,42,2.56812,0.0054
2020-03-28,SP,,state,1406,84,False,45919049,35,3.06191,0.0597
2020-03-28,TO,Araguaína,city,1,0,False,180470,1702109,0.55411,
2020-03-28,TO,Palmas,city,8,0,False,299127,1721000,2.67445,
2020-03-28,TO,,state,9,0,False,1572866,17,0.5722,
2020-03-27,AC,Rio Branco,city,25,0,False,407319,1200401,6.1377,
2020-03-27,AC,,state,25,0,False,881935,12,2.83468,
2020-03-27,AL,Maceió,city,11,0,False,1018948,2704302,1.07954,
2020-03-27,AL,Porto Real do Colégio,city,1,0,False,20066,2707503,4.98355,
2020-03-27,AL,,state,12,0,False,3337357,27,0.35957,
2020-03-27,AM,Boca do Acre,city,1,,False,34308,1300706,2.91477,
2020-03-27,AM,Manacapuru,city,2,,False,97377,1302504,2.05387,
2020-03-27,AM,Manaus,city,75,,False,2182763,1302603,3.43601,
2020-03-27,AM,Parintins,city,2,1,False,114273,1303403,1.75019,0.5
2020-03-27,AM,Santo Antônio do Içá,city,1,,False,21602,1303700,4.6292,
2020-03-27,AM,,state,81,1,False,4144597,13,1.95435,0.0123
2020-03-27,AP,Macapá,city,3,0,False,503327,1600303,0.59603,
2020-03-27,AP,,state,3,0,False,845731,16,0.35472,
2020-03-27,BA,Alagoinhas,city,1,0,False,151596,2900702,0.65965,
2020-03-27,BA,Barreiras,city,1,0,False,155439,2903201,0.64334,
2020-03-27,BA,Brumado,city,1,0,False,67195,2904605,1.48821,
2020-03-27,BA,Camaçari,city,1,0,False,299132,2905701,0.3343,
2020-03-27,BA,Canarana,city,1,0,False,26176,2906204,3.82029,
2020-03-27,BA,Conceição do Jacuípe,city,1,0,False,33153,2908507,3.01632,
2020-03-27,BA,Conde,city,1,0,False,25837,2908606,3.87042,
2020-03-27,BA,Feira de Santana,city,9,0,False,614872,2910800,1.46372,
2020-03-27,BA,Ilhéus,city,2,0,False,162327,2913606,1.23208,
2020-03-27,BA,Importados/Indefinidos,city,0,0,False,,,,
2020-03-27,BA,Ipiaú,city,1,0,False,45873,2913903,2.17993,
2020-03-27,BA,Itabuna,city,2,0,False,213223,2914802,0.93799,
2020-03-27,BA,Jequié,city,1,0,False,155966,2918001,0.64117,
2020-03-27,BA,Juazeiro,city,2,0,False,216707,2918407,0.92291,
2020-03-27,BA,Lauro de Freitas,city,7,0,False,198440,2919207,3.52751,
2020-03-27,BA,Porto Seguro,city,10,0,False,148686,2925303,6.72558,
2020-03-27,BA,Prado,city,2,0,False,28174,2925501,7.09874,
2020-03-27,BA,Salvador,city,78,0,False,2872347,2927408,2.71555,
2020-03-27,BA,São Domingos,city,1,0,False,9058,2928950,11.03996,
2020-03-27,BA,Teixeira de Freitas,city,1,0,False,160487,2931350,0.6231,
2020-03-27,BA,,state,123,0,False,14873064,29,0.827,
2020-03-27,CE,Aquiraz,city,6,0,False,80271,2301000,7.47468,
2020-03-27,CE,Fortaleza,city,268,3,False,2669342,2304400,10.03993,0.0112
2020-03-27,CE,Fortim,city,1,0,False,16480,2304459,6.06796,
2020-03-27,CE,Importados/Indefinidos,city,0,0,False,,,,
2020-03-27,CE,Juazeiro do Norte,city,1,0,False,274207,2307304,0.36469,
2020-03-27,CE,Maranguape,city,1,0,False,128978,2307700,0.77533,
2020-03-27,CE,Mauriti,city,1,0,False,47962,2308104,2.08498,
2020-03-27,CE,Sobral,city,4,0,False,208935,2312908,1.91447,
2020-03-27,CE,,state,282,3,False,9132078,23,3.08802,0.0106
2020-03-27,DF,Brasília,city,241,0,False,3015268,5300108,7.99266,
2020-03-27,DF,,state,241,0,False,3015268,53,7.99266,
2020-03-27,ES,Cachoeiro de Itapemirim,city,1,0,False,208972,3201209,0.47853,
2020-03-27,ES,Cariacica,city,1,0,False,381285,3201308,0.26227,
2020-03-27,ES,Castelo,city,1,0,False,37534,3201407,2.66425,
2020-03-27,ES,Importados/Indefinidos,city,1,0,False,,,,
2020-03-27,ES,Linhares,city,4,0,False,173555,3203205,2.30474,
2020-03-27,ES,Santa Teresa,city,1,0,False,23590,3204609,4.23908,
2020-03-27,ES,São Roque do Canaã,city,1,0,False,12415,3204955,8.05477,
2020-03-27,ES,Serra,city,5,0,False,517510,3205002,0.96616,
2020-03-27,ES,Vila Velha,city,21,0,False,493838,3205200,4.25241,
2020-03-27,ES,Vitória,city,18,0,False,362097,3205309,4.97104,
2020-03-27,ES,,state,54,0,False,4018650,32,1.34373,
2020-03-27,GO,Anápolis,city,3,0,False,386923,5201108,0.77535,
2020-03-27,GO,Aparecida de Goiânia,city,2,0,False,578179,5201405,0.34591,
2020-03-27,GO,Catalão,city,1,0,False,108823,5205109,0.91892,
2020-03-27,GO,Goiânia,city,26,0,False,1516113,5208707,1.71491,
2020-03-27,GO,Hidrolândia,city,1,0,False,21706,5209705,4.60702,
2020-03-27,GO,Importados/Indefinidos,city,5,0,False,,,,
2020-03-27,GO,Jataí,city,1,0,False,100882,5211909,0.99126,
2020-03-27,GO,Luziânia,city,1,1,False,208299,5212501,0.48008,1.0
2020-03-27,GO,Rio Verde,city,6,0,False,235647,5218805,2.54618,
2020-03-27,GO,Silvânia,city,1,0,False,20695,5220603,4.83209,
2020-03-27,GO,Valparaíso de Goiás,city,2,0,False,168468,5221858,1.18717,
2020-03-27,GO,,state,49,1,False,7018354,52,0.69817,0.0204
2020-03-27,MA,São Luís,city,13,0,False,1101884,2111300,1.1798,
2020-03-27,MA,,state,13,0,False,7075181,21,0.18374,
2020-03-27,MG,Belo Horizonte,city,118,0,False,2512070,3106200,4.69732,
2020-03-27,MG,Betim,city,4,0,False,439340,3106705,0.91046,
2020-03-27,MG,Boa Esperança,city,1,0,False,40127,3107109,2.49209,
2020-03-27,MG,Bom Despacho,city,1,0,False,50605,3107406,1.97609,
2020-03-27,MG,Campo Belo,city,1,0,False,54029,3111200,1.85086,
2020-03-27,MG,Campos Altos,city,1,0,False,15461,3111507,6.46789,
2020-03-27,MG,Carmo do Cajuru,city,1,0,False,22478,3114204,4.44879,
2020-03-27,MG,Contagem,city,3,0,False,663855,3118601,0.45191,
2020-03-27,MG,Coronel Fabriciano,city,1,0,False,109855,3119401,0.91029,
2020-03-27,MG,Divinópolis,city,5,0,False,238230,3122306,2.09881,
2020-03-27,MG,Governador Valadares,city,1,0,False,279885,3127701,0.35729,
2020-03-27,MG,Guimarânia,city,1,0,False,8039,3128907,12.43936,
2020-03-27,MG,Importados/Indefinidos,city,5,0,False,,,,
2020-03-27,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-03-27,MG,Juiz de Fora,city,11,0,False,568873,3136702,1.93365,
2020-03-27,MG,Lagoa da Prata,city,2,0,False,52165,3137205,3.83399,
2020-03-27,MG,Mariana,city,2,0,False,60724,3140001,3.29359,
2020-03-27,MG,Nova Lima,city,13,0,False,94889,3144805,13.70022,
2020-03-27,MG,Patrocínio,city,1,0,False,90757,3148103,1.10184,
2020-03-27,MG,Poços de Caldas,city,1,0,False,167397,3151800,0.59738,
2020-03-27,MG,Sabará,city,1,0,False,136344,3156700,0.73344,
2020-03-27,MG,São João del Rei,city,1,0,False,90082,3162500,1.1101,
2020-03-27,MG,Sete Lagoas,city,2,0,False,239639,3167202,0.83459,
2020-03-27,MG,Timóteo,city,1,0,False,89842,3168705,1.11307,
2020-03-27,MG,Uberaba,city,3,0,False,333783,3170107,0.89879,
2020-03-27,MG,Uberlândia,city,7,0,False,691305,3170206,1.01258,
2020-03-27,MG,,state,189,0,False,21168791,31,0.89282,
2020-03-27,MS,Batayporã,city,1,0,False,11329,5002001,8.8269,
2020-03-27,MS,Campo Grande,city,24,0,False,895982,5002704,2.67863,
2020-03-27,MS,Ponta Porã,city,1,0,False,92526,5006606,1.08078,
2020-03-27,MS,Rio Verde de Mato Grosso,city,1,0,False,19746,5007406,5.06432,
2020-03-27,MS,Sidrolândia,city,1,0,False,57665,5007901,1.73415,
2020-03-27,MS,,state,28,0,False,2778986,50,1.00756,
2020-03-27,MT,Cuiabá,city,8,0,False,612547,5103403,1.30602,
2020-03-27,MT,Nova Monte Verde,city,1,0,False,9178,5108956,10.89562,
2020-03-27,MT,Várzea Grande,city,2,0,False,284971,5108402,0.70183,
2020-03-27,MT,,state,11,0,False,3484466,51,0.31569,
2020-03-27,PA,Ananindeua,city,4,0,False,530598,1500800,0.75387,
2020-03-27,PA,Belém,city,9,0,False,1492745,1501402,0.60292,
2020-03-27,PA,Castanhal,city,1,0,False,200793,1502400,0.49803,
2020-03-27,PA,Itaituba,city,1,0,False,101247,1503606,0.98768,
2020-03-27,PA,Marabá,city,1,0,False,279349,1504208,0.35798,
2020-03-27,PA,,state,16,0,False,8602865,15,0.18598,
2020-03-27,PB,Campina Grande,city,1,,False,409731,2504009,0.24406,
2020-03-27,PB,Igaracy,city,1,,False,6117,2502607,16.34788,
2020-03-27,PB,João Pessoa,city,7,0,False,809015,2507507,0.86525,
2020-03-27,PB,Sousa,city,1,,False,69444,2516201,1.44001,
2020-03-27,PB,,state,10,0,False,4018127,25,0.24887,
2020-03-27,PE,Belo Jardim,city,1,,False,76439,2601706,1.30823,
2020-03-27,PE,Camaragibe,city,1,,False,157828,2603454,0.6336,
2020-03-27,PE,Caruaru,city,1,,False,361118,2604106,0.27692,
2020-03-27,PE,Fernando de Noronha,city,1,,False,3061,2605459,32.66906,
2020-03-27,PE,Goiana,city,1,,False,79758,2606200,1.25379,
2020-03-27,PE,Importados/Indefinidos,city,5,1,False,,,,0.2
2020-03-27,PE,Jaboatão dos Guararapes,city,4,,False,702298,2607901,0.56956,
2020-03-27,PE,Olinda,city,3,,False,392482,2609600,0.76437,
2020-03-27,PE,Petrolina,city,2,,False,349145,2611101,0.57283,
2020-03-27,PE,Recife,city,38,3,False,1645727,2611606,2.30901,0.0789
2020-03-27,PE,,state,57,4,False,9557071,26,0.59642,0.0702
2020-03-27,PI,São José do Divino,city,1,1,False,5346,2210052,18.70557,1.0
2020-03-27,PI,Teresina,city,9,0,False,864845,2211001,1.04065,
2020-03-27,PI,,state,10,1,False,3273227,22,0.30551,0.1
2020-03-27,PR,Campo Largo,city,1,0,False,132002,4104204,0.75756,
2020-03-27,PR,Campo Mourão,city,2,0,False,94859,4104303,2.10839,
2020-03-27,PR,Cascavel,city,5,0,False,328454,4104808,1.52228,
2020-03-27,PR,Cianorte,city,7,0,False,82620,4105508,8.47252,
2020-03-27,PR,Colombo,city,2,0,False,243726,4105805,0.82059,
2020-03-27,PR,Curitiba,city,71,0,False,1933105,4106902,3.67285,
2020-03-27,PR,Faxinal,city,1,0,False,17251,4107603,5.79677,
2020-03-27,PR,Foz do Iguaçu,city,5,0,False,258532,4108304,1.934,
2020-03-27,PR,Guaíra,city,2,0,False,33119,4108809,6.03883,
2020-03-27,PR,Guarapuava,city,1,0,False,181504,4109401,0.55095,
2020-03-27,PR,Importados/Indefinidos,city,4,0,False,,,,
2020-03-27,PR,Iretama,city,1,0,False,10169,4110805,9.83381,
2020-03-27,PR,Londrina,city,3,0,False,569733,4113700,0.52656,
2020-03-27,PR,Maringá,city,7,2,False,423666,4115200,1.65224,0.2857
2020-03-27,PR,Paranavaí,city,1,0,False,88374,4118402,1.13155,
2020-03-27,PR,Pato Branco,city,2,0,False,82881,4118501,2.4131,
2020-03-27,PR,Pinhais,city,3,0,False,132157,4119152,2.27003,
2020-03-27,PR,Ponta Grossa,city,3,0,False,351736,4119905,0.85291,
2020-03-27,PR,Rio Negro,city,1,0,False,34170,4122305,2.92654,
2020-03-27,PR,Telêmaco Borba,city,1,0,False,78974,4127106,1.26624,
2020-03-27,PR,Umuarama,city,1,0,False,111557,4128104,0.8964,
2020-03-27,PR,União da Vitória,city,1,0,False,57517,4128203,1.73862,
2020-03-27,PR,,state,125,2,False,11433957,41,1.09323,0.016
2020-03-27,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-27,RJ,Belford Roxo,city,1,0,False,510906,3300456,0.19573,
2020-03-27,RJ,Campos dos Goytacazes,city,1,0,False,507548,3301009,0.19703,
2020-03-27,RJ,Duque de Caxias,city,3,0,False,919596,3301702,0.32623,
2020-03-27,RJ,Guapimirim,city,1,0,False,60517,3301850,1.65243,
2020-03-27,RJ,Importados/Indefinidos,city,0,0,False,,,,
2020-03-27,RJ,Itaboraí,city,1,0,False,240592,3301900,0.41564,
2020-03-27,RJ,Miguel Pereira,city,1,1,False,25538,3302908,3.91573,1.0
2020-03-27,RJ,Niterói,city,36,1,False,513584,3303302,7.00956,0.0278
2020-03-27,RJ,Petrópolis,city,3,1,False,306191,3303906,0.97978,0.3333
2020-03-27,RJ,Resende,city,0,0,False,131341,3304201,,
2020-03-27,RJ,Rio de Janeiro,city,431,6,False,6718903,3304557,6.41474,0.0139
2020-03-27,RJ,São Gonçalo,city,4,0,False,1084839,3304904,0.36872,
2020-03-27,RJ,Valença,city,1,0,False,76523,3306107,1.3068,
2020-03-27,RJ,Volta Redonda,city,9,1,False,273012,3306305,3.29656,0.1111
2020-03-27,RJ,,state,493,10,False,17264943,33,2.8555,0.0203
2020-03-27,RN,Mossoró,city,5,0,False,297378,2408003,1.68136,
2020-03-27,RN,Natal,city,19,0,False,884122,2408102,2.14902,
2020-03-27,RN,Parnamirim,city,4,0,False,261469,2403251,1.52982,
2020-03-27,RN,,state,28,0,False,3506853,24,0.79844,
2020-03-27,RO,Ji-Paraná,city,1,0,False,128969,1100122,0.77538,
2020-03-27,RO,Porto Velho,city,5,0,False,529544,1100205,0.94421,
2020-03-27,RO,,state,6,0,False,1777225,11,0.3376,
2020-03-27,RR,Boa Vista,city,9,0,False,399213,1400100,2.25444,
2020-03-27,RR,Bonfim,city,3,0,False,12409,1400159,24.176,
2020-03-27,RR,,state,12,0,False,605761,14,1.98098,
2020-03-27,RS,Alvorada,city,2,0,False,210305,4300604,0.951,
2020-03-27,RS,Anta Gorda,city,2,0,False,5981,4300703,33.43922,
2020-03-27,RS,Bagé,city,9,0,False,121143,4301602,7.42924,
2020-03-27,RS,Bento Gonçalves,city,2,0,False,120454,4302105,1.66038,
2020-03-27,RS,Cachoeira do Sul,city,1,0,False,82201,4303004,1.21653,
2020-03-27,RS,Camaquã,city,0,0,False,66261,4303509,,
2020-03-27,RS,Campo Bom,city,2,0,False,66712,4303905,2.99796,
2020-03-27,RS,Canoas,city,7,0,False,346616,4304606,2.01953,
2020-03-27,RS,Capão da Canoa,city,2,0,False,53049,4304630,3.7701,
2020-03-27,RS,Carlos Barbosa,city,1,0,False,29833,4304804,3.35199,
2020-03-27,RS,Caxias do Sul,city,6,0,False,510906,4305108,1.17438,
2020-03-27,RS,Cerro Grande do Sul,city,1,0,False,12239,4305173,8.1706,
2020-03-27,RS,Charqueadas,city,1,0,False,40789,4305355,2.45164,
2020-03-27,RS,Cruzeiro do Sul,city,1,0,False,12348,4306205,8.09848,
2020-03-27,RS,Dois Irmãos,city,1,0,False,32671,4306403,3.06082,
2020-03-27,RS,Dom Pedrito,city,1,0,False,38461,4306601,2.60004,
2020-03-27,RS,Eldorado do Sul,city,1,0,False,41285,4306767,2.42219,
2020-03-27,RS,Erechim,city,3,0,False,105862,4307005,2.83388,
2020-03-27,RS,Estância Velha,city,2,0,False,50022,4307609,3.99824,
2020-03-27,RS,Estrela,city,1,0,False,34116,4307807,2.93118,
2020-03-27,RS,Farroupilha,city,1,0,False,72331,4307906,1.38253,
2020-03-27,RS,Garibaldi,city,1,0,False,35070,4308607,2.85144,
2020-03-27,RS,Gravataí,city,1,0,False,281519,4309209,0.35522,
2020-03-27,RS,Ivoti,city,2,0,False,24293,4310801,8.23282,
2020-03-27,RS,Lajeado,city,5,0,False,84014,4311403,5.95139,
2020-03-27,RS,Marau,city,1,0,False,44161,4311809,2.26444,
2020-03-27,RS,Nova Palma,city,1,0,False,6512,4313102,15.35627,
2020-03-27,RS,Osório,city,1,0,False,45994,4313508,2.1742,
2020-03-27,RS,Paraí,city,1,0,False,7657,4314001,13.05995,
2020-03-27,RS,Passo Fundo,city,1,0,False,203275,4314100,0.49194,
2020-03-27,RS,Pelotas,city,2,0,False,342405,4314407,0.5841,
2020-03-27,RS,Piratini,city,1,0,False,20663,4314605,4.83957,
2020-03-27,RS,Porto Alegre,city,107,2,False,1483771,4314902,7.21136,0.0187
2020-03-27,RS,Rio Grande,city,2,0,False,211005,4315602,0.94784,
2020-03-27,RS,Rolante,city,1,0,False,21349,4316006,4.68406,
2020-03-27,RS,Santa Maria,city,2,0,False,282123,4316907,0.70891,
2020-03-27,RS,Sant'Ana do Livramento,city,4,0,False,77027,4317103,5.19298,
2020-03-27,RS,Santa Rosa,city,1,0,False,73254,4317202,1.36511,
2020-03-27,RS,Santiago,city,1,0,False,49425,4317400,2.02327,
2020-03-27,RS,Santo Antônio da Patrulha,city,1,0,False,42894,4317608,2.33133,
2020-03-27,RS,São Leopoldo,city,2,0,False,236835,4318705,0.84447,
2020-03-27,RS,Sapiranga,city,1,0,False,81734,4319901,1.22348,
2020-03-27,RS,Serafina Corrêa,city,3,0,False,17502,4320404,17.1409,
2020-03-27,RS,Taquara,city,1,0,False,57466,4321204,1.74016,
2020-03-27,RS,Torres,city,6,0,False,38732,4321501,15.49107,
2020-03-27,RS,Viamão,city,1,0,False,255224,4323002,0.39181,
2020-03-27,RS,,state,197,2,False,11377239,43,1.73153,0.0102
2020-03-27,SC,Antônio Carlos,city,1,0,False,8513,4201208,11.74674,
2020-03-27,SC,Balneário Arroio do Silva,city,1,0,False,13071,4201950,7.65052,
2020-03-27,SC,Balneário Camboriú,city,9,0,False,142295,4202008,6.32489,
2020-03-27,SC,Blumenau,city,12,0,False,357199,4202404,3.35947,
2020-03-27,SC,Braço do Norte,city,9,0,False,33450,4202800,26.90583,
2020-03-27,SC,Camboriú,city,4,0,False,82989,4203204,4.81992,
2020-03-27,SC,Canelinha,city,1,0,False,12240,4203709,8.16993,
2020-03-27,SC,Chapecó,city,4,0,False,220367,4204202,1.81515,
2020-03-27,SC,Criciúma,city,12,0,False,215186,4204608,5.57657,
2020-03-27,SC,Florianópolis,city,27,0,False,500973,4205407,5.38951,
2020-03-27,SC,Gaspar,city,1,0,False,69639,4205902,1.43598,
2020-03-27,SC,Gravatal,city,3,0,False,11501,4206207,26.08469,
2020-03-27,SC,Içara,city,1,0,False,56421,4207007,1.77239,
2020-03-27,SC,Imbituba,city,5,0,False,44853,4207304,11.14753,
2020-03-27,SC,Importados/Indefinidos,city,8,0,False,,,,
2020-03-27,SC,Itajaí,city,18,0,False,219536,4208203,8.19911,
2020-03-27,SC,Itapema,city,1,0,False,65312,4208302,1.53111,
2020-03-27,SC,Jaguaruna,city,2,0,False,20024,4208807,9.98801,
2020-03-27,SC,Jaraguá do Sul,city,2,0,False,177697,4208906,1.12551,
2020-03-27,SC,Joinville,city,8,0,False,590466,4209102,1.35486,
2020-03-27,SC,Lages,city,1,0,False,157544,4209300,0.63474,
2020-03-27,SC,Laguna,city,1,0,False,45814,4209409,2.18274,
2020-03-27,SC,Navegantes,city,3,0,False,81475,4211306,3.68211,
2020-03-27,SC,Pomerode,city,1,0,False,33447,4213203,2.9898,
2020-03-27,SC,Porto Belo,city,3,0,False,21388,4213500,14.02656,
2020-03-27,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-03-27,SC,São José,city,8,1,False,246586,4216602,3.2443,0.125
2020-03-27,SC,São Lourenço do Oeste,city,1,0,False,24076,4216909,4.15351,
2020-03-27,SC,São Ludgero,city,1,0,False,13410,4217006,7.45712,
2020-03-27,SC,São Pedro de Alcântara,city,1,0,False,5823,4217253,17.17328,
2020-03-27,SC,Siderópolis,city,2,0,False,14007,4217600,14.27857,
2020-03-27,SC,Tijucas,city,1,0,False,38407,4218004,2.60369,
2020-03-27,SC,Timbé do Sul,city,1,0,False,5348,4218103,18.69858,
2020-03-27,SC,Tubarão,city,8,0,False,105686,4218707,7.56959,
2020-03-27,SC,,state,163,1,False,7164788,42,2.27501,0.0061
2020-03-27,SE,Aracaju,city,13,0,False,657013,2800308,1.97865,
2020-03-27,SE,Nossa Senhora da Glória,city,1,0,False,36924,2804508,2.70827,
2020-03-27,SE,Propriá,city,2,0,False,29626,2805703,6.75083,
2020-03-27,SE,,state,16,0,False,2298696,28,0.69605,
2020-03-27,SP,Arujá,city,1,0,False,89824,3503901,1.11329,
2020-03-27,SP,Barueri,city,3,0,False,274182,3505708,1.09416,
2020-03-27,SP,Caieiras,city,2,0,False,101470,3509007,1.97103,
2020-03-27,SP,Campinas,city,5,0,False,1204073,3509502,0.41526,
2020-03-27,SP,Carapicuíba,city,2,0,False,400927,3510609,0.49884,
2020-03-27,SP,Cotia,city,6,0,False,249210,3513009,2.40761,
2020-03-27,SP,Diadema,city,1,0,False,423884,3513801,0.23591,
2020-03-27,SP,Embu das Artes,city,1,0,False,273726,3515004,0.36533,
2020-03-27,SP,Ferraz de Vasconcelos,city,2,0,False,194276,3515707,1.02946,
2020-03-27,SP,Guarulhos,city,13,2,False,1379182,3518800,0.94259,0.1538
2020-03-27,SP,Hortolândia,city,1,0,False,230851,3519071,0.43318,
2020-03-27,SP,Importados/Indefinidos,city,44,1,False,,,,0.0227
2020-03-27,SP,Iracemápolis,city,1,0,False,24235,3521408,4.12626,
2020-03-27,SP,Jaguariúna,city,1,0,False,57488,3524709,1.73949,
2020-03-27,SP,Jundiaí,city,3,0,False,418962,3525904,0.71606,
2020-03-27,SP,Louveira,city,1,0,False,48885,3527306,2.04562,
2020-03-27,SP,Mairiporã,city,2,0,False,100179,3528502,1.99643,
2020-03-27,SP,Mauá,city,2,0,False,472912,3529401,0.42291,
2020-03-27,SP,Mogi das Cruzes,city,8,0,False,445842,3530607,1.79436,
2020-03-27,SP,Osasco,city,4,0,False,698418,3534401,0.57272,
2020-03-27,SP,Poá,city,1,0,False,117452,3539806,0.85141,
2020-03-27,SP,Ribeirão Pires,city,1,0,False,123393,3543303,0.81042,
2020-03-27,SP,Ribeirão Preto,city,3,1,False,703293,3543402,0.42656,0.3333
2020-03-27,SP,Rio Claro,city,1,0,False,206424,3543907,0.48444,
2020-03-27,SP,Santana de Parnaíba,city,6,0,False,139447,3547304,4.30271,
2020-03-27,SP,Santo André,city,17,0,False,718773,3547809,2.36514,
2020-03-27,SP,São Bernardo do Campo,city,15,0,False,838936,3548708,1.78798,
2020-03-27,SP,São Caetano do Sul,city,16,0,False,161127,3548807,9.93006,
2020-03-27,SP,São José do Rio Preto,city,1,0,False,460671,3549805,0.21707,
2020-03-27,SP,São José dos Campos,city,4,0,False,721944,3549904,0.55406,
2020-03-27,SP,São Paulo,city,1044,62,False,12252023,3550308,8.52104,0.0594
2020-03-27,SP,São Sebastião,city,2,0,False,88980,3550704,2.2477,
2020-03-27,SP,Sorocaba,city,1,0,False,679378,3552205,0.14719,
2020-03-27,SP,Suzano,city,1,0,False,297637,3552502,0.33598,
2020-03-27,SP,Taboão da Serra,city,2,1,False,289664,3552809,0.69046,0.5
2020-03-27,SP,Tatuí,city,1,0,False,121766,3554003,0.82125,
2020-03-27,SP,Taubaté,city,1,0,False,314924,3554102,0.31754,
2020-03-27,SP,Valinhos,city,1,0,False,129193,3556206,0.77404,
2020-03-27,SP,Vargem Grande Paulista,city,2,1,False,52597,3556453,3.8025,0.5
2020-03-27,SP,,state,1223,68,False,45919049,35,2.66338,0.0556
2020-03-27,TO,Araguaína,city,1,0,False,180470,1702109,0.55411,
2020-03-27,TO,Palmas,city,8,0,False,299127,1721000,2.67445,
2020-03-27,TO,,state,9,0,False,1572866,17,0.5722,
2020-03-26,AC,Rio Branco,city,23,0,False,407319,1200401,5.64668,
2020-03-26,AC,,state,23,0,False,881935,12,2.6079,
2020-03-26,AL,Maceió,city,10,0,False,1018948,2704302,0.9814,
2020-03-26,AL,Porto Real do Colégio,city,1,0,False,20066,2707503,4.98355,
2020-03-26,AL,,state,11,0,False,3337357,27,0.3296,
2020-03-26,AM,Boca do Acre,city,1,,False,34308,1300706,2.91477,
2020-03-26,AM,Manaus,city,63,,False,2182763,1302603,2.88625,
2020-03-26,AM,Parintins,city,2,1,False,114273,1303403,1.75019,0.5
2020-03-26,AM,Santo Antônio do Içá,city,1,,False,21602,1303700,4.6292,
2020-03-26,AM,,state,67,1,False,4144597,13,1.61656,0.0149
2020-03-26,AP,Macapá,city,2,0,False,503327,1600303,0.39736,
2020-03-26,AP,,state,2,0,False,845731,16,0.23648,
