Codigo;Municipio;Estado;0-19;20-44;45-54;55-64;65-74;75+
430680;Encantado;RS;5628.0;7963.0;3055.0;2202.0;1334.0;974.0
430690;Encruzilhada do Sul;RS;7350.0;8450.0;3288.0;2562.0;1666.0;1111.0
430692;Engenho Velho;RS;523.0;486.0;161.0;152.0;92.0;47.0
430693;Entre-Ijuís;RS;2535.0;2935.0;1288.0;1078.0;659.0;396.0
430695;Entre Rios do Sul;RS;887.0;936.0;432.0;332.0;284.0;129.0
430697;Erebango;RS;1023.0;1007.0;382.0;302.0;187.0;123.0
430700;Erechim;RS;28342.0;40450.0;12981.0;8690.0;4989.0;3561.0
430705;Ernestina;RS;834.0;1089.0;458.0;332.0;240.0;124.0
430710;Herval;RS;1842.0;2201.0;900.0;729.0;525.0;333.0
430720;Erval Grande;RS;1477.0;1647.0;773.0;578.0;351.0;243.0
430730;Erval Seco;RS;2314.0;2501.0;1080.0;823.0;529.0;307.0
430740;Esmeralda;RS;898.0;1072.0;432.0;345.0;236.0;153.0
430745;Esperança do Sul;RS;826.0;938.0;530.0;471.0;303.0;165.0
430750;Espumoso;RS;4227.0;5596.0;2157.0;1626.0;963.0;668.0
430755;Estação;RS;1675.0;2184.0;861.0;635.0;415.0;251.0
430760;Estância Velha;RS;13747.0;18365.0;6188.0;3518.0;1638.0;911.0
430770;Esteio;RS;24307.0;31528.0;11181.0;8195.0;4009.0;2325.0
430780;Estrela;RS;8913.0;12235.0;4485.0;3055.0;1713.0;1278.0
430781;Estrela Velha;RS;1053.0;1311.0;498.0;424.0;177.0;115.0
430783;Eugênio de Castro;RS;721.0;856.0;403.0;375.0;223.0;140.0
430786;Fagundes Varela;RS;568.0;872.0;425.0;340.0;194.0;183.0
430790;Farroupilha;RS;18791.0;27429.0;9513.0;5386.0;2939.0;1795.0
430800;Faxinal do Soturno;RS;1734.0;2348.0;954.0;719.0;496.0;346.0
430805;Faxinalzinho;RS;779.0;789.0;332.0;303.0;189.0;108.0
430807;Fazenda Vilanova;RS;1213.0;1388.0;503.0;388.0;234.0;122.0
430810;Feliz;RS;3371.0;5133.0;1837.0;1218.0;702.0;487.0
430820;Flores da Cunha;RS;7792.0;11307.0;4184.0;2644.0;1496.0;823.0
430825;Floriano Peixoto;RS;466.0;609.0;317.0;297.0;185.0;87.0
430830;Fontoura Xavier;RS;3349.0;3679.0;1329.0;1093.0;587.0;335.0
430840;Formigueiro;RS;1821.0;2168.0;1019.0;854.0;601.0;408.0
430843;Forquetinha;RS;505.0;758.0;414.0;402.0;225.0;165.0
430845;Fortaleza dos Valos;RS;1321.0;1655.0;648.0;449.0;276.0;169.0
430850;Frederico Westphalen;RS;9005.0;11349.0;3906.0;2871.0;1537.0;1004.0
430860;Garibaldi;RS;8232.0;12930.0;4734.0;3141.0;1758.0;1142.0
430865;Garruchos;RS;858.0;1061.0;475.0;340.0;190.0;121.0
430870;Gaurama;RS;1415.0;1919.0;907.0;690.0;476.0;344.0
430880;General Câmara;RS;2335.0;2751.0;1142.0;1028.0;650.0;368.0
430885;Gentil;RS;471.0;608.0;221.0;214.0;108.0;68.0
430890;Getúlio Vargas;RS;4413.0;5910.0;2326.0;1704.0;1130.0;766.0
430900;Giruá;RS;4891.0;5674.0;2377.0;1944.0;1184.0;782.0
430905;Glorinha;RS;2094.0;2506.0;942.0;802.0;505.0;264.0
430910;Gramado;RS;10472.0;13471.0;4445.0;2950.0;1681.0;991.0
430912;Gramado dos Loureiros;RS;695.0;710.0;333.0;262.0;148.0;83.0
430915;Gramado Xavier;RS;1320.0;1478.0;470.0;297.0;175.0;104.0
430920;Gravataí;RS;81427.0;102458.0;33922.0;24312.0;11254.0;5866.0
430925;Guabiju;RS;369.0;473.0;276.0;239.0;140.0;89.0
430930;Guaíba;RS;30019.0;36878.0;13110.0;9001.0;4458.0;2443.0
430940;Guaporé;RS;6528.0;9279.0;3329.0;2247.0;1317.0;911.0
430950;Guarani das Missões;RS;2089.0;2689.0;1230.0;978.0;584.0;394.0
430955;Harmonia;RS;1210.0;1674.0;621.0;413.0;270.0;185.0
430957;Herveiras;RS;941.0;1085.0;353.0;254.0;168.0;86.0
430960;Horizontina;RS;4995.0;7169.0;2559.0;2026.0;1164.0;671.0
430965;Hulha Negra;RS;2012.0;2162.0;789.0;545.0;296.0;152.0
430970;Humaitá;RS;1160.0;1620.0;820.0;625.0;334.0;253.0
430975;Ibarama;RS;1245.0;1629.0;546.0;435.0;256.0;133.0
430980;Ibiaçá;RS;1123.0;1539.0;769.0;616.0;381.0;253.0
430990;Ibiraiaras;RS;2044.0;2523.0;1012.0;816.0;481.0;253.0
430995;Ibirapuitã;RS;1178.0;1322.0;544.0;456.0;303.0;165.0
431000;Ibirubá;RS;5335.0;7336.0;2740.0;2105.0;1285.0;871.0
431010;Igrejinha;RS;10352.0;13664.0;4206.0;2415.0;1325.0;772.0
431020;Ijuí;RS;23765.0;30542.0;10762.0;7987.0;4756.0;3316.0
431030;Ilópolis;RS;1113.0;1404.0;593.0;502.0;269.0;205.0
431033;Imbé;RS;5881.0;6285.0;2435.0;2332.0;1334.0;569.0
431036;Imigrante;RS;600.0;1035.0;427.0;410.0;309.0;224.0
431040;Independência;RS;1871.0;2036.0;999.0;788.0;500.0;351.0
431041;Inhacorá;RS;687.0;763.0;301.0;266.0;149.0;85.0
431043;Ipê;RS;1539.0;2113.0;904.0;732.0;504.0;297.0
431046;Ipiranga do Sul;RS;431.0;661.0;301.0;250.0;168.0;103.0
431050;Iraí;RS;2376.0;2652.0;1016.0;948.0;611.0;325.0
431053;Itaara;RS;1498.0;1796.0;741.0;529.0;291.0;180.0
431055;Itacurubi;RS;954.0;1130.0;480.0;392.0;249.0;134.0
431057;Itapuca;RS;652.0;778.0;348.0;213.0;155.0;86.0
431060;Itaqui;RS;13065.0;13860.0;4980.0;3232.0;1745.0;1035.0
431065;Itati;RS;721.0;806.0;392.0;297.0;206.0;125.0
431070;Itatiba do Sul;RS;1097.0;1192.0;661.0;528.0;293.0;180.0
431075;Ivorá;RS;472.0;658.0;328.0;302.0;181.0;113.0
431080;Ivoti;RS;5805.0;8976.0;2943.0;1695.0;872.0;534.0
431085;Jaboticaba;RS;1158.0;1294.0;560.0;489.0;254.0;170.0
431087;Jacuizinho;RS;740.0;873.0;341.0;285.0;138.0;113.0
431090;Jacutinga;RS;904.0;1198.0;571.0;445.0;274.0;181.0
431100;Jaguarão;RS;7901.0;9513.0;3777.0;3006.0;1971.0;1309.0
431110;Jaguari;RS;2754.0;3789.0;1703.0;1325.0;977.0;710.0
431112;Jaquirana;RS;1292.0;1265.0;560.0;434.0;263.0;150.0
431113;Jari;RS;959.0;1260.0;515.0;399.0;233.0;134.0
431115;Jóia;RS;2497.0;2879.0;1183.0;812.0;517.0;308.0
431120;Júlio de Castilhos;RS;5910.0;6778.0;2616.0;2081.0;1146.0;737.0
431123;Lagoa Bonita do Sul;RS;773.0;1007.0;336.0;244.0;168.0;97.0
431125;Lagoão;RS;1972.0;2169.0;786.0;558.0;351.0;207.0
431127;Lagoa dos Três Cantos;RS;392.0;538.0;241.0;213.0;161.0;84.0
431130;Lagoa Vermelha;RS;8603.0;9740.0;3709.0;2813.0;1800.0;1119.0
431140;Lajeado;RS;21989.0;31540.0;10158.0;6218.0;3400.0;2137.0
431142;Lajeado do Bugre;RS;786.0;834.0;299.0;255.0;154.0;87.0
431150;Lavras do Sul;RS;2115.0;2545.0;1095.0;764.0;545.0;353.0
431160;Liberato Salzano;RS;1662.0;1894.0;829.0;692.0;373.0;230.0
431162;Lindolfo Collor;RS;1694.0;2380.0;663.0;363.0;175.0;82.0
431164;Linha Nova;RS;339.0;565.0;232.0;212.0;149.0;100.0
431170;Machadinho;RS;1610.0;1850.0;728.0;664.0;391.0;257.0
431171;Maçambará;RS;1461.0;1729.0;603.0;443.0;215.0;113.0
431173;Mampituba;RS;887.0;1061.0;431.0;314.0;154.0;93.0
431175;Manoel Viana;RS;2037.0;2401.0;1026.0;737.0;472.0;276.0
431177;Maquiné;RS;2040.0;2237.0;975.0;774.0;504.0;304.0
431179;Maratá;RS;622.0;866.0;368.0;318.0;219.0;157.0
431180;Marau;RS;11079.0;16204.0;4867.0;3236.0;1676.0;1013.0
431190;Marcelino Ramos;RS;1268.0;1623.0;712.0;621.0;409.0;288.0
431198;Mariana Pimentel;RS;995.0;1235.0;572.0;498.0;295.0;178.0
431200;Mariano Moro;RS;495.0;724.0;364.0;272.0;158.0;102.0
431205;Marques de Souza;RS;928.0;1262.0;611.0;588.0;407.0;247.0
431210;Mata;RS;1340.0;1696.0;657.0;612.0;419.0;265.0
431213;Mato Castelhano;RS;711.0;871.0;357.0;282.0;157.0;107.0
431215;Mato Leitão;RS;1044.0;1537.0;571.0;411.0;276.0;151.0
431217;Mato Queimado;RS;453.0;545.0;244.0;246.0;183.0;93.0
431220;Maximiliano de Almeida;RS;1351.0;1597.0;697.0;497.0;392.0;238.0
431225;Minas do Leão;RS;2491.0;2758.0;1059.0;699.0;433.0;220.0
431230;Miraguaí;RS;1478.0;1557.0;680.0;559.0;349.0;222.0
431235;Montauri;RS;332.0;499.0;263.0;220.0;132.0;83.0
431237;Monte Alegre dos Campos;RS;1014.0;954.0;453.0;330.0;195.0;140.0
431238;Monte Belo do Sul;RS;515.0;863.0;412.0;399.0;256.0;180.0
431240;Montenegro;RS;18493.0;23981.0;8153.0;5523.0;3110.0;1931.0
431242;Mormaço;RS;789.0;945.0;390.0;296.0;215.0;122.0
431244;Morrinhos do Sul;RS;783.0;1128.0;520.0;354.0;258.0;106.0
431245;Morro Redondo;RS;1500.0;2076.0;895.0;870.0;508.0;393.0
431247;Morro Reuter;RS;1517.0;2349.0;887.0;572.0;333.0;225.0
431250;Mostardas;RS;3544.0;4153.0;1759.0;1248.0;742.0;537.0
431260;Muçum;RS;1135.0;1585.0;721.0;639.0;441.0;297.0
431261;Muitos Capões;RS;956.0;1075.0;363.0;289.0;188.0;119.0
431262;Muliterno;RS;589.0;617.0;291.0;188.0;106.0;59.0
431265;Não-Me-Toque;RS;4612.0;6539.0;2138.0;1632.0;978.0;630.0
431267;Nicolau Vergueiro;RS;446.0;568.0;269.0;226.0;111.0;83.0
431270;Nonoai;RS;4110.0;4200.0;1525.0;1073.0;752.0;490.0
431275;Nova Alvorada;RS;922.0;1216.0;423.0;339.0;218.0;126.0
431280;Nova Araçá;RS;1234.0;1609.0;621.0;439.0;254.0;159.0
431290;Nova Bassano;RS;2220.0;3480.0;1273.0;956.0;594.0;416.0
431295;Nova Boa Vista;RS;435.0;628.0;331.0;268.0;162.0;116.0
431300;Nova Bréscia;RS;800.0;1039.0;478.0;443.0;269.0;197.0
431301;Nova Candelária;RS;718.0;948.0;428.0;401.0;194.0;98.0
431303;Nova Esperança do Sul;RS;1352.0;1822.0;703.0;454.0;289.0;180.0
431306;Nova Hartz;RS;6023.0;8078.0;2247.0;1325.0;597.0;297.0
431308;Nova Pádua;RS;504.0;794.0;453.0;301.0;205.0;158.0
431310;Nova Palma;RS;1769.0;2251.0;870.0;682.0;430.0;296.0
431320;Nova Petrópolis;RS;5006.0;7896.0;2659.0;2024.0;1219.0;914.0
431330;Nova Prata;RS;6676.0;9747.0;3210.0;2261.0;1269.0;842.0
431333;Nova Ramada;RS;591.0;847.0;362.0;276.0;189.0;110.0
431335;Nova Roma do Sul;RS;799.0;1179.0;539.0;346.0;264.0;210.0
431337;Nova Santa Rita;RS;8338.0;9283.0;2944.0;1885.0;924.0;528.0
431339;Novo Cabrais;RS;1042.0;1407.0;533.0;418.0;292.0;184.0
431340;Novo Hamburgo;RS;72998.0;95676.0;33884.0;20676.0;11096.0;6563.0
431342;Novo Machado;RS;860.0;1136.0;684.0;538.0;328.0;182.0
431344;Novo Tiradentes;RS;650.0;718.0;366.0;245.0;151.0;115.0
431346;Novo Xingu;RS;463.0;585.0;283.0;229.0;125.0;80.0
431349;Novo Barreiro;RS;1092.0;1404.0;573.0;481.0;259.0;173.0
431350;Osório;RS;13185.0;15975.0;5528.0;4131.0;2294.0;1351.0
431360;Paim Filho;RS;1064.0;1313.0;669.0;511.0;302.0;221.0
431365;Palmares do Sul;RS;3126.0;3658.0;1633.0;1398.0;837.0;405.0
431370;Palmeira das Missões;RS;11163.0;12482.0;4476.0;3158.0;1859.0;1138.0
431380;Palmitinho;RS;2158.0;2436.0;1017.0;755.0;442.0;230.0
431390;Panambi;RS;11970.0;16207.0;4861.0;3559.0;1854.0;1149.0
431395;Pantano Grande;RS;2987.0;3305.0;1331.0;1022.0;614.0;345.0
431400;Paraí;RS;1845.0;2618.0;1116.0;772.0;361.0;278.0
431402;Paraíso do Sul;RS;1805.0;2646.0;1056.0;827.0;553.0;372.0
431403;Pareci Novo;RS;994.0;1341.0;546.0;354.0;249.0;149.0
431405;Parobé;RS;18029.0;21697.0;6721.0;3506.0;1717.0;977.0
431406;Passa Sete;RS;1531.0;1907.0;656.0;510.0;269.0;157.0
431407;Passo do Sobrado;RS;1518.0;2211.0;923.0;667.0;406.0;262.0
431410;Passo Fundo;RS;59141.0;75401.0;24362.0;16492.0;9274.0;5809.0
431413;Paulo Bento;RS;505.0;720.0;348.0;272.0;192.0;136.0
431415;Paverama;RS;2145.0;2912.0;1097.0;899.0;565.0;402.0
431417;Pedras Altas;RS;650.0;780.0;302.0;211.0;107.0;58.0
431420;Pedro Osório;RS;2212.0;2536.0;1108.0;904.0;614.0;363.0
431430;Pejuçara;RS;1072.0;1399.0;598.0;390.0;253.0;202.0
431440;Pelotas;RS;95884.0;123831.0;44933.0;34296.0;20205.0;14040.0
431442;Picada Café;RS;1332.0;2105.0;821.0;476.0;325.0;198.0
431445;Pinhal;RS;760.0;883.0;379.0;255.0;159.0;99.0
431446;Pinhal da Serra;RS;614.0;642.0;330.0;224.0;153.0;106.0
431447;Pinhal Grande;RS;1301.0;1540.0;611.0;465.0;265.0;181.0
431449;Pinheirinho do Vale;RS;1376.0;1615.0;605.0;478.0;253.0;139.0
431450;Pinheiro Machado;RS;3211.0;4363.0;1880.0;1367.0;924.0;631.0
431454;Pinto Bandeira;RS;;;;;;
431455;Pirapó;RS;654.0;806.0;442.0;356.0;234.0;130.0
431460;Piratini;RS;5193.0;6635.0;2788.0;2345.0;1600.0;1019.0
431470;Planalto;RS;3267.0;3540.0;1490.0;1086.0;666.0;466.0
431475;Poço das Antas;RS;510.0;667.0;283.0;280.0;169.0;137.0
431477;Pontão;RS;1156.0;1401.0;537.0;378.0;227.0;105.0
431478;Ponte Preta;RS;398.0;525.0;284.0;243.0;157.0;96.0
431480;Portão;RS;9731.0;12857.0;4213.0;2801.0;1359.0;705.0
431490;Porto Alegre;RS;389148.0;558183.0;194824.0;145737.0;84716.0;63651.0
431500;Porto Lucena;RS;1226.0;1513.0;858.0;821.0;520.0;294.0
431505;Porto Mauá;RS;619.0;770.0;405.0;306.0;245.0;138.0
431507;Porto Vera Cruz;RS;426.0;474.0;309.0;268.0;169.0;89.0
431510;Porto Xavier;RS;3154.0;3645.0;1500.0;1111.0;688.0;396.0
431513;Pouso Novo;RS;502.0;594.0;231.0;258.0;174.0;87.0
431514;Presidente Lucena;RS;689.0;1009.0;405.0;255.0;127.0;111.0
431515;Progresso;RS;1687.0;2163.0;859.0;648.0;439.0;236.0
431517;Protásio Alves;RS;475.0;688.0;296.0;284.0;152.0;105.0
431520;Putinga;RS;1005.0;1283.0;644.0;566.0;318.0;252.0
431530;Quaraí;RS;7176.0;7558.0;3035.0;2181.0;1640.0;1086.0
431531;Quatro Irmãos;RS;514.0;625.0;270.0;159.0;108.0;69.0
431532;Quevedos;RS;707.0;976.0;396.0;287.0;175.0;80.0
431535;Quinze de Novembro;RS;880.0;1241.0;532.0;468.0;313.0;204.0
431540;Redentora;RS;4353.0;3284.0;1032.0;738.0;415.0;406.0
431545;Relvado;RS;419.0;621.0;343.0;290.0;237.0;181.0
431550;Restinga Seca;RS;4443.0;5326.0;2355.0;1789.0;1156.0;763.0
431555;Rio dos Índios;RS;982.0;1037.0;548.0;402.0;272.0;168.0
431560;Rio Grande;RS;61056.0;74448.0;26791.0;20284.0;10772.0;7840.0
431570;Rio Pardo;RS;10600.0;13123.0;5271.0;3948.0;2612.0;1599.0
431575;Riozinho;RS;1287.0;1611.0;548.0;467.0;247.0;161.0
431580;Roca Sales;RS;2550.0;3796.0;1501.0;1137.0;772.0;613.0
431590;Rodeio Bonito;RS;1745.0;2053.0;855.0;635.0;354.0;206.0
431595;Rolador;RS;614.0;773.0;365.0;355.0;224.0;122.0
431600;Rolante;RS;5958.0;7599.0;2568.0;1844.0;1162.0;697.0
431610;Ronda Alta;RS;2944.0;3710.0;1309.0;1087.0;699.0;418.0
431620;Rondinha;RS;1317.0;1796.0;827.0;653.0;515.0;321.0
431630;Roque Gonzales;RS;1894.0;2416.0;1014.0;871.0;557.0;291.0
431640;Rosário do Sul;RS;11655.0;13430.0;5368.0;4117.0;2833.0;1774.0
431642;Sagrada Família;RS;773.0;835.0;401.0;297.0;169.0;109.0
431643;Saldanha Marinho;RS;687.0;993.0;436.0;353.0;240.0;124.0
431645;Salto do Jacuí;RS;3770.0;4413.0;1539.0;1041.0;592.0;323.0
431647;Salvador das Missões;RS;638.0;916.0;457.0;348.0;211.0;129.0
431650;Salvador do Sul;RS;1927.0;2836.0;936.0;657.0;357.0;271.0
431660;Sananduva;RS;4008.0;5584.0;2339.0;1913.0;1082.0;671.0
431670;Santa Bárbara do Sul;RS;2564.0;3081.0;1368.0;858.0;536.0;296.0
431673;Santa Cecília do Sul;RS;475.0;539.0;245.0;218.0;128.0;59.0
431675;Santa Clara do Sul;RS;1479.0;2268.0;851.0;646.0;389.0;276.0
431680;Santa Cruz do Sul;RS;34412.0;48433.0;17036.0;11687.0;6413.0;4350.0
431690;Santa Maria;RS;77262.0;103328.0;36163.0;24966.0;14951.0;10197.0
431695;Santa Maria do Herval;RS;1464.0;2479.0;938.0;676.0;341.0;214.0
431697;Santa Margarida do Sul;RS;638.0;818.0;358.0;265.0;178.0;89.0
431700;Santana da Boa Vista;RS;2031.0;2616.0;1151.0;971.0;721.0;471.0
431710;Sant'Ana do Livramento;RS;26140.0;26881.0;11196.0;8120.0;5592.0;3652.0
431720;Santa Rosa;RS;21045.0;27909.0;9231.0;6444.0;3668.0;2180.0
431725;Santa Tereza;RS;311.0;534.0;278.0;234.0;193.0;149.0
431730;Santa Vitória do Palmar;RS;9462.0;10562.0;4311.0;3119.0;1902.0;1383.0
431740;Santiago;RS;13984.0;17681.0;6763.0;5025.0;3474.0;2205.0
431750;Santo Ângelo;RS;23152.0;28710.0;10212.0;7393.0;4402.0;2973.0
431755;Santo Antônio do Palma;RS;562.0;778.0;309.0;244.0;150.0;97.0
431760;Santo Antônio da Patrulha;RS;11463.0;14409.0;5479.0;4203.0;2824.0;1652.0
431770;Santo Antônio das Missões;RS;3157.0;3489.0;1546.0;1264.0;856.0;494.0
431775;Santo Antônio do Planalto;RS;528.0;670.0;323.0;222.0;153.0;79.0
431780;Santo Augusto;RS;4138.0;5076.0;1938.0;1468.0;916.0;504.0
431790;Santo Cristo;RS;3772.0;5112.0;2309.0;1656.0;1042.0;574.0
431795;Santo Expedito do Sul;RS;587.0;789.0;386.0;348.0;208.0;82.0
431800;São Borja;RS;19197.0;22344.0;8118.0;5772.0;3672.0;2204.0
431805;São Domingos do Sul;RS;696.0;968.0;458.0;428.0;188.0;152.0
431810;São Francisco de Assis;RS;5115.0;6290.0;2815.0;2262.0;1423.0;925.0
431820;São Francisco de Paula;RS;6433.0;7322.0;2661.0;2010.0;1225.0;724.0
431830;São Gabriel;RS;18610.0;21354.0;8233.0;6177.0;3886.0;2399.0
431840;São Jerônimo;RS;6638.0;8272.0;2983.0;2264.0;1269.0;781.0
431842;São João da Urtiga;RS;1155.0;1535.0;751.0;644.0;370.0;239.0
431843;São João do Polêsine;RS;649.0;807.0;364.0;323.0;229.0;230.0
431844;São Jorge;RS;651.0;945.0;437.0;368.0;202.0;115.0
431845;São José das Missões;RS;760.0;833.0;405.0;335.0;197.0;111.0
431846;São José do Herval;RS;659.0;703.0;283.0;235.0;153.0;71.0
431848;São José do Hortêncio;RS;1041.0;1675.0;617.0;407.0;235.0;166.0
431849;São José do Inhacorá;RS;524.0;699.0;350.0;327.0;186.0;108.0
431850;São José do Norte;RS;7437.0;9287.0;3664.0;2610.0;1553.0;972.0
431860;São José do Ouro;RS;1892.0;2390.0;1071.0;796.0;464.0;319.0
431861;São José do Sul;RS;521.0;749.0;327.0;266.0;177.0;121.0
431862;São José dos Ausentes;RS;1161.0;1259.0;439.0;264.0;170.0;84.0
431870;São Leopoldo;RS;67449.0;87851.0;29236.0;18424.0;9161.0;5393.0
431880;São Lourenço do Sul;RS;11495.0;15473.0;6053.0;4866.0;2959.0;2093.0
431890;São Luiz Gonzaga;RS;10538.0;12154.0;4636.0;3532.0;2145.0;1456.0
431900;São Marcos;RS;5605.0;7987.0;3023.0;1870.0;1151.0;698.0
431910;São Martinho;RS;1497.0;1815.0;945.0;744.0;480.0;266.0
431912;São Martinho da Serra;RS;806.0;996.0;469.0;412.0;301.0;178.0
431915;São Miguel das Missões;RS;2193.0;2613.0;1020.0;779.0;491.0;275.0
431920;São Nicolau;RS;1700.0;1673.0;798.0;660.0;418.0;275.0
431930;São Paulo das Missões;RS;1578.0;1896.0;1093.0;823.0;446.0;321.0
431935;São Pedro da Serra;RS;1020.0;1380.0;439.0;287.0;154.0;122.0
431936;São Pedro das Missões;RS;573.0;626.0;274.0;218.0;137.0;63.0
431937;São Pedro do Butiá;RS;719.0;976.0;477.0;339.0;212.0;141.0
431940;São Pedro do Sul;RS;4164.0;5511.0;2328.0;1930.0;1283.0;932.0
431950;São Sebastião do Caí;RS;6816.0;8596.0;3260.0;2101.0;1216.0;703.0
431960;São Sepé;RS;6521.0;7861.0;3584.0;2717.0;1727.0;1173.0
431970;São Valentim;RS;967.0;1076.0;551.0;503.0;290.0;212.0
431971;São Valentim do Sul;RS;445.0;702.0;351.0;329.0;183.0;149.0
431973;São Valério do Sul;RS;954.0;865.0;287.0;270.0;151.0;83.0
431975;São Vendelino;RS;536.0;810.0;268.0;190.0;135.0;83.0
431980;São Vicente do Sul;RS;2540.0;2926.0;1189.0;877.0;480.0;410.0
431990;Sapiranga;RS;25691.0;31496.0;9723.0;5352.0;2880.0;1509.0
432000;Sapucaia do Sul;RS;42200.0;52774.0;17271.0;11989.0;5845.0;2723.0
432010;Sarandi;RS;6502.0;8570.0;2868.0;2033.0;1190.0;749.0
432020;Seberi;RS;3407.0;3692.0;1543.0;1209.0;729.0;464.0
432023;Sede Nova;RS;853.0;976.0;460.0;352.0;183.0;130.0
432026;Segredo;RS;2197.0;2548.0;902.0;690.0;423.0;205.0
432030;Selbach;RS;1302.0;1749.0;821.0;496.0;343.0;259.0
432032;Senador Salgado Filho;RS;749.0;963.0;446.0;329.0;178.0;122.0
432035;Sentinela do Sul;RS;1514.0;1808.0;748.0;506.0;385.0;228.0
432040;Serafina Corrêa;RS;4147.0;6022.0;2021.0;1361.0;802.0;489.0
432045;Sério;RS;576.0;736.0;335.0;260.0;193.0;112.0
432050;Sertão;RS;1579.0;2043.0;921.0;768.0;487.0;302.0
432055;Sertão Santana;RS;1637.0;2176.0;757.0;615.0;393.0;274.0
432057;Sete de Setembro;RS;481.0;695.0;351.0;253.0;168.0;112.0
432060;Severiano de Almeida;RS;937.0;1293.0;589.0;470.0;285.0;182.0
432065;Silveira Martins;RS;568.0;768.0;354.0;296.0;243.0;182.0
432067;Sinimbu;RS;2538.0;3615.0;1327.0;1102.0;750.0;492.0
432070;Sobradinho;RS;4314.0;5361.0;1968.0;1443.0;845.0;526.0
432080;Soledade;RS;9292.0;11059.0;3922.0;2890.0;1766.0;1105.0
432085;Tabaí;RS;1247.0;1561.0;543.0;449.0;266.0;144.0
432090;Tapejara;RS;6367.0;8362.0;2768.0;1717.0;990.0;631.0
432100;Tapera;RS;2940.0;3884.0;1416.0;1032.0;678.0;439.0
432110;Tapes;RS;4910.0;5753.0;2238.0;1638.0;1142.0;705.0
432120;Taquara;RS;16648.0;20686.0;7466.0;5073.0;2979.0;1971.0
432130;Taquari;RS;7504.0;9545.0;3718.0;2625.0;1567.0;985.0
432132;Taquaruçu do Sul;RS;820.0;1004.0;452.0;338.0;216.0;139.0
432135;Tavares;RS;1341.0;1719.0;818.0;691.0;452.0;238.0
432140;Tenente Portela;RS;4710.0;4493.0;1752.0;1446.0;827.0;603.0
432143;Terra de Areia;RS;2992.0;3657.0;1351.0;1002.0;585.0;384.0
432145;Teutônia;RS;8281.0;11623.0;3859.0;2619.0;1465.0;887.0
432146;Tio Hugo;RS;841.0;1028.0;385.0;284.0;172.0;93.0
432147;Tiradentes do Sul;RS;1612.0;1803.0;955.0;967.0;528.0;281.0
432149;Toropi;RS;648.0;999.0;412.0;389.0;253.0;170.0
432150;Torres;RS;11231.0;13086.0;5044.0;3685.0;2082.0;1086.0
432160;Tramandaí;RS;15580.0;14961.0;5760.0;4358.0;2613.0;1271.0
432162;Travesseiro;RS;505.0;743.0;334.0;333.0;245.0;153.0
432163;Três Arroios;RS;498.0;902.0;478.0;405.0;244.0;196.0
432166;Três Cachoeiras;RS;3006.0;3883.0;1547.0;1000.0;593.0;371.0
432170;Três Coroas;RS;7364.0;10506.0;2967.0;1963.0;1010.0;555.0
432180;Três de Maio;RS;6542.0;8749.0;3390.0;2558.0;1631.0;1131.0
432183;Três Forquilhas;RS;797.0;978.0;395.0;316.0;240.0;113.0
432185;Três Palmeiras;RS;1352.0;1376.0;614.0;547.0;300.0;194.0
432190;Três Passos;RS;6674.0;8672.0;3495.0;2690.0;1723.0;1100.0
432195;Trindade do Sul;RS;1878.0;1880.0;850.0;633.0;366.0;236.0
432200;Triunfo;RS;8415.0;9693.0;3424.0;2442.0;1408.0;834.0
432210;Tucunduva;RS;1399.0;1936.0;942.0;723.0;516.0;310.0
432215;Tunas;RS;1363.0;1611.0;575.0;371.0;254.0;130.0
432218;Tupanci do Sul;RS;425.0;476.0;268.0;157.0;134.0;72.0
432220;Tupanciretã;RS;6836.0;8197.0;2998.0;2062.0;1261.0;815.0
432225;Tupandi;RS;1186.0;1735.0;537.0;340.0;195.0;140.0
432230;Tuparendi;RS;2004.0;2745.0;1362.0;1097.0;765.0;511.0
432232;Turuçu;RS;916.0;1267.0;488.0;422.0;205.0;140.0
432234;Ubiretama;RS;554.0;771.0;352.0;296.0;164.0;83.0
432235;União da Serra;RS;260.0;397.0;261.0;232.0;138.0;107.0
432237;Unistalda;RS;730.0;749.0;348.0;290.0;196.0;112.0
432240;Uruguaiana;RS;42730.0;46508.0;15567.0;10277.0;5713.0;3390.0
432250;Vacaria;RS;20323.0;22958.0;8036.0;5606.0;3430.0;2124.0
432252;Vale Verde;RS;852.0;1107.0;471.0;394.0;246.0;162.0
432253;Vale do Sol;RS;3034.0;4143.0;1448.0;1175.0;727.0;445.0
432254;Vale Real;RS;1451.0;2271.0;698.0;451.0;246.0;141.0
432255;Vanini;RS;490.0;744.0;308.0;248.0;128.0;80.0
432260;Venâncio Aires;RS;18600.0;25832.0;9451.0;6765.0;3974.0;2551.0
432270;Vera Cruz;RS;6948.0;9388.0;3231.0;2461.0;1460.0;884.0
432280;Veranópolis;RS;5837.0;9295.0;3521.0;2414.0;1459.0;1032.0
432285;Vespasiano Correa;RS;404.0;607.0;301.0;270.0;187.0;151.0
432290;Viadutos;RS;1258.0;1662.0;802.0;673.0;399.0;364.0
432300;Viamão;RS;79305.0;91020.0;30460.0;21621.0;11510.0;6334.0
432310;Vicente Dutra;RS;1627.0;1744.0;660.0;530.0;315.0;213.0
